2017-01-02T00:00:00,0.0,z1000,xx,1557894.2313784696
2017-01-02T00:00:00,0.0,z925,xx,54779383.62881667
2017-01-02T00:00:00,0.0,z850,xx,202934677.12157467
2017-01-02T00:00:00,0.0,z700,xx,883576472.122182
2017-01-02T00:00:00,0.0,z600,xx,1738068475.9616024
2017-01-02T00:00:00,0.0,z500,xx,3073925153.2968664
2017-01-02T00:00:00,0.0,z400,xx,5135887586.108943
2017-01-02T00:00:00,0.0,z300,xx,8381050383.494139
2017-01-02T00:00:00,0.0,z250,xx,10732205761.188925
2017-01-02T00:00:00,0.0,z200,xx,13896342272.56404
2017-01-02T00:00:00,0.0,z150,xx,18414601630.38006
2017-01-02T00:00:00,0.0,z100,xx,25565713532.271095
2017-01-02T00:00:00,0.0,z50,xx,40344858565.1692
2017-01-02T00:00:00,0.0,q1000,xx,0.00011839495381666617
2017-01-02T00:00:00,0.0,q925,xx,8.765474192694668e-05
2017-01-02T00:00:00,0.0,q850,xx,5.30743437267731e-05
2017-01-02T00:00:00,0.0,q700,xx,1.7649505884316205e-05
2017-01-02T00:00:00,0.0,q600,xx,7.994376994486747e-06
2017-01-02T00:00:00,0.0,q500,xx,2.9777121664210044e-06
2017-01-02T00:00:00,0.0,q400,xx,6.700943551457253e-07
2017-01-02T00:00:00,0.0,q300,xx,6.788836717357631e-08
2017-01-02T00:00:00,0.0,q250,xx,1.3191491114867107e-08
2017-01-02T00:00:00,0.0,q200,xx,1.3205269902702478e-09
2017-01-02T00:00:00,0.0,q150,xx,5.330421565010152e-11
2017-01-02T00:00:00,0.0,q100,xx,5.801357046097337e-12
2017-01-02T00:00:00,0.0,q50,xx,7.515053413642342e-12
2017-01-02T00:00:00,0.0,t1000,xx,82639.78233416344
2017-01-02T00:00:00,0.0,t925,xx,80182.24543141786
2017-01-02T00:00:00,0.0,t850,xx,78636.883405323
2017-01-02T00:00:00,0.0,t700,xx,74739.63036934042
2017-01-02T00:00:00,0.0,t600,xx,71086.61930341311
2017-01-02T00:00:00,0.0,t500,xx,66790.98759533666
2017-01-02T00:00:00,0.0,t400,xx,61376.90362405535
2017-01-02T00:00:00,0.0,t300,xx,54733.90616030326
2017-01-02T00:00:00,0.0,t250,xx,51456.93623272254
2017-01-02T00:00:00,0.0,t200,xx,48327.82808075397
2017-01-02T00:00:00,0.0,t150,xx,45189.44681311108
2017-01-02T00:00:00,0.0,t100,xx,42007.19484237036
2017-01-02T00:00:00,0.0,t50,xx,44450.8580296316
2017-01-02T00:00:00,0.0,u1000,xx,33.444571255577465
2017-01-02T00:00:00,0.0,u925,xx,57.4286122185205
2017-01-02T00:00:00,0.0,u850,xx,66.1623169146191
2017-01-02T00:00:00,0.0,u700,xx,98.54326404866008
2017-01-02T00:00:00,0.0,u600,xx,140.31877582406713
2017-01-02T00:00:00,0.0,u500,xx,213.56258971669104
2017-01-02T00:00:00,0.0,u400,xx,333.56697865678996
2017-01-02T00:00:00,0.0,u300,xx,533.1373542531978
2017-01-02T00:00:00,0.0,u250,xx,624.4579890489923
2017-01-02T00:00:00,0.0,u200,xx,655.0559386401052
2017-01-02T00:00:00,0.0,u150,xx,559.8163066914692
2017-01-02T00:00:00,0.0,u100,xx,314.9725823640378
2017-01-02T00:00:00,0.0,u50,xx,133.1073191942521
2017-01-02T00:00:00,0.0,v1000,xx,24.894452521648752
2017-01-02T00:00:00,0.0,v925,xx,37.77729945805261
2017-01-02T00:00:00,0.0,v850,xx,34.694317403327176
2017-01-02T00:00:00,0.0,v700,xx,44.4145171175787
2017-01-02T00:00:00,0.0,v600,xx,57.5444953539021
2017-01-02T00:00:00,0.0,v500,xx,82.41652789953375
2017-01-02T00:00:00,0.0,v400,xx,126.53402100694095
2017-01-02T00:00:00,0.0,v300,xx,190.58521094237832
2017-01-02T00:00:00,0.0,v250,xx,203.54168940244907
2017-01-02T00:00:00,0.0,v200,xx,181.4291065724017
2017-01-02T00:00:00,0.0,v150,xx,114.34375865867402
2017-01-02T00:00:00,0.0,v100,xx,66.06848274870491
2017-01-02T00:00:00,0.0,v50,xx,29.963454052249435
2017-01-02T00:00:00,0.0,msl,xx,10232508907.461033
2017-01-02T00:00:00,0.0,u10m,xx,26.82503346521096
2017-01-02T00:00:00,0.0,v10m,xx,19.654905032187756
2017-01-02T00:00:00,0.0,t2m,xx,81945.11676653035
2017-01-02T00:00:00,0.0,z1000,yy,1556902.1360140243
2017-01-02T00:00:00,0.0,z925,yy,54777938.41758948
2017-01-02T00:00:00,0.0,z850,yy,202930800.41174385
2017-01-02T00:00:00,0.0,z700,yy,883584322.5813853
2017-01-02T00:00:00,0.0,z600,yy,1738050430.957511
2017-01-02T00:00:00,0.0,z500,yy,3073967630.3198056
2017-01-02T00:00:00,0.0,z400,yy,5135852932.648125
2017-01-02T00:00:00,0.0,z300,yy,8380994408.755374
2017-01-02T00:00:00,0.0,z250,yy,10732146571.891592
2017-01-02T00:00:00,0.0,z200,yy,13896285409.523838
2017-01-02T00:00:00,0.0,z150,yy,18414592507.34853
2017-01-02T00:00:00,0.0,z100,yy,25565703849.07096
2017-01-02T00:00:00,0.0,z50,yy,40344934907.91037
2017-01-02T00:00:00,0.0,q1000,yy,0.00011821475563668211
2017-01-02T00:00:00,0.0,q925,yy,8.741188836775903e-05
2017-01-02T00:00:00,0.0,q850,yy,5.251734058394339e-05
2017-01-02T00:00:00,0.0,q700,yy,1.7394635834718193e-05
2017-01-02T00:00:00,0.0,q600,yy,7.87222056191315e-06
2017-01-02T00:00:00,0.0,q500,yy,2.930861233658839e-06
2017-01-02T00:00:00,0.0,q400,yy,6.593418798794194e-07
2017-01-02T00:00:00,0.0,q300,yy,6.670687366248816e-08
2017-01-02T00:00:00,0.0,q250,yy,1.2953630260176342e-08
2017-01-02T00:00:00,0.0,q200,yy,1.3007698790073669e-09
2017-01-02T00:00:00,0.0,q150,yy,5.288555894725869e-11
2017-01-02T00:00:00,0.0,q100,yy,5.797240225698482e-12
2017-01-02T00:00:00,0.0,q50,yy,7.51537185587145e-12
2017-01-02T00:00:00,0.0,t1000,yy,82635.9232209298
2017-01-02T00:00:00,0.0,t925,yy,80184.14879876081
2017-01-02T00:00:00,0.0,t850,yy,78632.73811962846
2017-01-02T00:00:00,0.0,t700,yy,74739.95708659581
2017-01-02T00:00:00,0.0,t600,yy,71087.59866922842
2017-01-02T00:00:00,0.0,t500,yy,66789.42071561929
2017-01-02T00:00:00,0.0,t400,yy,61376.92128158502
2017-01-02T00:00:00,0.0,t300,yy,54736.47623090733
2017-01-02T00:00:00,0.0,t250,yy,51456.561116531295
2017-01-02T00:00:00,0.0,t200,yy,48327.61989270222
2017-01-02T00:00:00,0.0,t150,yy,45188.296671289594
2017-01-02T00:00:00,0.0,t100,yy,42006.474678070306
2017-01-02T00:00:00,0.0,t50,yy,44450.982222363855
2017-01-02T00:00:00,0.0,u1000,yy,32.33413157719224
2017-01-02T00:00:00,0.0,u925,yy,55.823091309803765
2017-01-02T00:00:00,0.0,u850,yy,64.57204930900551
2017-01-02T00:00:00,0.0,u700,yy,97.21119691425464
2017-01-02T00:00:00,0.0,u600,yy,138.74013066115364
2017-01-02T00:00:00,0.0,u500,yy,211.96581840020357
2017-01-02T00:00:00,0.0,u400,yy,331.4329142378567
2017-01-02T00:00:00,0.0,u300,yy,531.0272399989791
2017-01-02T00:00:00,0.0,u250,yy,623.1980286714175
2017-01-02T00:00:00,0.0,u200,yy,653.8205055158998
2017-01-02T00:00:00,0.0,u150,yy,558.9066377670938
2017-01-02T00:00:00,0.0,u100,yy,314.4853601682176
2017-01-02T00:00:00,0.0,u50,yy,132.67924714948248
2017-01-02T00:00:00,0.0,v1000,yy,23.712466347732605
2017-01-02T00:00:00,0.0,v925,yy,36.61866859760455
2017-01-02T00:00:00,0.0,v850,yy,33.361606931088595
